shopid;orderid;buyerid;itemid;gmv;order_time
2530;1127851;4482;4157450;30.0;27/08/2020
2582;1127860;3077;6499551;78.0;16/06/2020
2346;1127867;1253;4526915;22.0;03/08/2020
2379;1127874;4991;9090081;64.0;19/11/2020
2193;1127878;4697;3908994;60.0;08/07/2020
2480;1127887;1729;6089696;94.0;06/04/2020
2936;1127896;2503;3573056;78.0;19/11/2020
2003;1127902;2243;8995131;35.0;09/05/2020
2872;1127911;1987;3056189;62.0;19/11/2020
2573;1127913;3354;9273108;42.0;07/06/2020
2211;1127915;2898;2366102;57.0;16/04/2020
2435;1127925;1729;8645638;57.0;22/06/2020
2588;1127932;3278;6491354;18.0;10/08/2020
2000;1127935;4563;7806482;39.0;13/11/2020
2031;1127945;4074;3210802;58.0;18/06/2020
2725;1127948;1865;8263927;90.0;30/07/2020
2129;1127958;2735;6932741;75.0;20/04/2020
2777;1127964;2685;5086180;82.0;19/09/2020
2600;1127965;1455;8765724;85.0;09/10/2020
2493;1127972;4847;5183529;65.0;02/01/2020
2489;1127980;2366;4213709;16.0;04/06/2020
2140;1127988;3058;5085749;7.0;03/03/2020
2472;1127992;2597;2877065;64.0;01/12/2020
2527;1127996;2385;5909191;8.0;14/09/2020
2640;1128005;2735;4974348;9.0;21/01/2020
2277;1128013;3373;6546786;30.0;11/11/2020
2909;1128016;4719;3042319;96.0;26/06/2020
2752;1128017;3215;1561717;15.0;19/01/2020
2233;1128025;4438;1517617;91.0;26/02/2020
2866;1128035;3647;5347813;19.0;12/12/2020
2200;1128040;2444;5572130;99.0;19/06/2020
2894;1128045;1907;9015681;67.0;18/08/2020
2995;1128047;2020;4930211;89.0;01/02/2020
2281;1128054;4975;8885849;63.0;03/09/2020
2518;1128064;1166;3324576;8.0;16/09/2020
2598;1128068;3558;8537547;36.0;22/02/2020
2341;1128072;1227;2476263;85.0;06/12/2020
2988;1128082;2882;8857909;28.0;11/11/2020
2237;1128087;4880;3760650;91.0;18/12/2020
2059;1128095;1600;9226856;44.0;04/08/2020
2508;1128104;4837;4973564;96.0;30/09/2020
2748;1128113;4712;7003503;49.0;11/11/2020
2464;1128120;4673;8511887;43.0;17/02/2020
2881;1128123;3991;3481368;86.0;02/04/2020
2353;1128130;3070;9257650;60.0;03/09/2020
2214;1128140;3488;4138634;46.0;11/08/2020
2322;1128146;1083;9145321;57.0;07/04/2020
2468;1128155;4677;3917891;74.0;24/05/2020
2939;1128156;1848;6158860;38.0;19/11/2020
2436;1128161;2702;8690480;47.0;08/10/2020
2049;1128170;4739;2296556;43.0;09/10/2020
2568;1128176;2106;4936629;84.0;13/08/2020
2319;1128178;2636;5177440;99.0;01/01/2020
2651;1128182;1454;4521137;7.0;04/03/2020
2361;1128188;3893;6410751;86.0;11/09/2020
2778;1128191;1851;3712598;59.0;07/11/2020
2917;1128197;2503;2234486;23.0;25/11/2020
2375;1128204;4182;8753964;90.0;05/06/2020
2917;1128213;1033;8819420;20.0;18/06/2020
2706;1128215;4100;6574120;60.0;24/04/2020
2721;1128218;2238;3916396;27.0;07/09/2020
2883;1128219;2069;1801883;6.0;11/10/2020
2506;1128222;4503;6604919;23.0;05/11/2020
2125;1128227;4871;6518198;21.0;16/05/2020
2135;1128229;3072;9099681;5.0;06/01/2020
2029;1128236;4140;8146181;47.0;22/12/2020
2409;1128243;4778;5877336;16.0;27/03/2020
2617;1128244;2203;7197957;2.0;02/09/2020
2329;1128245;2397;7138495;76.0;15/06/2020
2817;1128246;3733;3054903;3.0;31/10/2020
2466;1128253;3687;8509130;71.0;12/06/2020
2106;1128255;1019;8995777;21.0;23/07/2020
2744;1128259;1321;5038948;97.0;07/10/2020
2633;1128265;4738;2952120;59.0;26/02/2020
2874;1128273;1048;8567893;37.0;19/07/2020
2209;1128276;3925;9131681;75.0;30/08/2020
2531;1128286;3709;5933698;3.0;23/08/2020
2525;1128293;3315;6479583;29.0;13/09/2020
2071;1128302;2744;7889258;80.0;01/06/2020
2767;1128303;4480;6037301;94.0;04/01/2020
2360;1128308;2657;5143672;59.0;17/02/2020
2523;1128316;2496;4590095;66.0;22/10/2020
2056;1128319;3319;8568252;18.0;04/02/2020
2861;1128327;3190;8328758;43.0;25/09/2020
2898;1128337;1560;5519539;38.0;11/08/2020
2784;1128339;2022;8900635;7.0;15/01/2020
2206;1128344;3484;7414851;6.0;05/08/2020
2672;1128347;4754;2269963;64.0;24/09/2020
2524;1128349;4679;4979722;49.0;03/03/2020
2233;1128359;2327;3487436;86.0;17/04/2020
2042;1128360;4726;7530676;75.0;25/12/2020
2049;1128367;1658;5886991;55.0;19/10/2020
2785;1128371;3759;6171176;21.0;15/12/2020
2971;1128374;4174;9081412;79.0;29/07/2020
2871;1128379;4920;4437196;68.0;21/11/2020
2104;1128388;1708;6344339;59.0;27/11/2020
2349;1128392;2002;5273371;33.0;15/07/2020
2594;1128400;4519;8089934;28.0;07/07/2020
2019;1128410;1698;7223850;90.0;16/12/2020
2393;1128415;4136;2587189;75.0;18/03/2020
2797;1128425;2514;4930823;26.0;24/03/2020
2268;1128435;4222;4031253;55.0;23/02/2020
2339;1128444;2750;8029754;9.0;07/10/2020
2394;1128452;3739;3322910;98.0;01/08/2020
2364;1128458;1085;3143884;55.0;22/11/2020
2422;1128467;4805;5837101;12.0;14/12/2020
2984;1128468;2580;2985314;66.0;18/05/2020
2315;1128469;1391;9113908;81.0;04/02/2020
2478;1128470;4377;4055050;78.0;01/08/2020
2172;1128473;1988;2177755;72.0;19/11/2020
2696;1128479;1564;4767008;90.0;22/10/2020
2770;1128488;4096;6206207;77.0;31/05/2020
2329;1128491;1377;4574971;1.0;11/03/2020
2092;1128494;2748;9189283;38.0;03/12/2020
2855;1128499;3276;8049272;98.0;21/07/2020
2227;1128505;2064;2562854;75.0;16/12/2020
2293;1128510;1577;9010337;38.0;24/01/2020
2570;1128511;4905;9111090;4.0;14/03/2020
2284;1128512;1005;7316514;39.0;06/05/2020
2753;1128522;4795;5762866;88.0;20/11/2020
2116;1128523;2436;9281655;70.0;28/09/2020
2686;1128530;3434;8462464;77.0;11/12/2020
2991;1128539;1841;7988154;79.0;09/07/2020
2717;1128549;1721;8233605;3.0;01/08/2020
2340;1128552;1102;4513669;64.0;04/07/2020
2598;1128554;4409;6403400;97.0;03/04/2020
2823;1128561;1866;3266329;78.0;21/02/2020
2880;1128564;1961;7576313;44.0;22/07/2020
2620;1128566;4557;2896630;26.0;11/08/2020
2538;1128575;1667;6616348;33.0;17/06/2020
2160;1128583;4112;9041358;3.0;27/08/2020
2646;1128590;1573;7852627;87.0;08/04/2020
2450;1128595;2042;3646403;67.0;28/11/2020
2925;1128605;3052;5447104;44.0;12/11/2020
2530;1128608;2939;8759879;35.0;05/08/2020
2953;1128615;2737;7507873;7.0;05/10/2020
2794;1128625;4403;5958139;18.0;25/09/2020
2713;1128634;3579;4800811;20.0;14/08/2020
2563;1128637;3594;6628985;1.0;02/06/2020
2402;1128641;4823;8083739;24.0;30/07/2020
2188;1128642;3479;8467234;26.0;05/01/2020
2731;1128644;2522;2014064;97.0;13/03/2020
2391;1128649;2409;4106854;98.0;24/05/2020
2518;1128652;2594;5886839;40.0;12/07/2020
2328;1128656;1718;3220644;33.0;17/06/2020
2200;1128661;2845;6248675;78.0;03/05/2020
2853;1128668;3390;1880244;13.0;13/06/2020
2194;1128677;3314;9328815;66.0;03/08/2020
2197;1128679;3824;6860279;62.0;04/05/2020
2061;1128684;3075;2282327;19.0;05/04/2020
2062;1128693;2165;7510123;11.0;17/04/2020
2710;1128697;1414;7969706;1.0;25/03/2020
2087;1128705;1904;3724425;70.0;05/06/2020
2492;1128715;4674;2064637;47.0;24/12/2020
2940;1128717;3790;1516945;64.0;07/10/2020
2327;1128725;2363;8928654;63.0;15/02/2020
2223;1128733;1989;3438838;50.0;01/10/2020
2561;1128739;1665;4199602;88.0;27/06/2020
2725;1128749;2869;2050825;19.0;29/09/2020
2917;1128757;2214;6417764;40.0;09/12/2020
2820;1128767;3086;5969364;93.0;14/12/2020
2857;1128775;4435;2634931;78.0;30/12/2020
2771;1128782;2004;3387552;65.0;24/09/2020
2947;1128791;4195;7223171;60.0;20/01/2020
2249;1128798;2117;3310833;100.0;06/11/2020
2061;1128803;3099;7531344;94.0;10/08/2020
2652;1128813;3754;2450328;39.0;05/10/2020
2206;1128820;1933;6141433;41.0;28/02/2020
2025;1128823;3271;4153787;55.0;02/12/2020
2920;1128829;3704;3725286;43.0;26/12/2020
2992;1128835;4346;3939895;95.0;25/05/2020
2591;1128836;1686;5333828;57.0;28/03/2020
2594;1128844;3690;4192203;82.0;19/12/2020
2614;1128845;1286;2850385;39.0;31/05/2020
2282;1128846;1954;1582457;100.0;06/07/2020
2287;1128854;1523;1858425;100.0;19/04/2020
2872;1128855;4748;5714810;63.0;21/02/2020
2464;1128858;4655;6080528;61.0;26/11/2020
2736;1128860;1655;6795137;44.0;10/02/2020
2302;1128867;4966;5388236;35.0;08/11/2020
2231;1128875;1534;5537140;42.0;12/01/2020
2217;1128880;1406;7115914;58.0;19/01/2020
2181;1128883;3838;6709997;19.0;26/01/2020
2466;1128884;2158;1507709;80.0;22/06/2020
2777;1128886;1251;8941715;22.0;12/01/2020
2712;1128891;1884;8327901;16.0;25/12/2020
2245;1128895;1064;1484678;18.0;06/03/2020
2908;1128905;4243;2987988;1.0;15/05/2020
2715;1128913;3692;3660425;18.0;28/08/2020
2721;1128920;1123;6232090;47.0;28/07/2020
2517;1128923;1281;3239188;8.0;02/11/2020
2595;1128930;2764;4299051;75.0;10/12/2020
2365;1128931;4076;8557344;45.0;16/10/2020
2535;1128933;2007;6610514;70.0;10/10/2020
2477;1128934;2629;4751951;82.0;31/05/2020
2609;1128938;2746;1878387;49.0;03/03/2020
2998;1128944;3313;2576803;82.0;07/11/2020
2795;1128954;4104;6223533;25.0;14/06/2020
2761;1128957;3242;2616271;10.0;16/08/2020
2926;1128960;1920;3682102;59.0;13/07/2020
2738;1128969;1973;5350398;85.0;04/05/2020
2064;1128974;1469;6384361;93.0;17/06/2020
2846;1128976;1434;8013162;32.0;26/08/2020
2523;1128980;4466;4763250;89.0;14/03/2020
2095;1128984;4580;7795363;80.0;27/01/2020
2738;1128987;4094;7262128;58.0;26/03/2020
2719;1128989;3135;6959607;43.0;09/03/2020
2835;1128994;4045;3378198;95.0;05/12/2020
2936;1128997;3787;7003459;27.0;03/01/2020
2914;1129006;3076;3863148;97.0;26/12/2020
2121;1129009;1447;2033833;39.0;29/09/2020
2556;1129018;3474;9274667;36.0;02/03/2020
2399;1129023;1259;7159508;48.0;18/11/2020
2018;1129025;1837;6403784;64.0;12/05/2020
2784;1129034;2832;6430810;54.0;23/05/2020
2300;1129035;1877;7415647;44.0;12/01/2020
2048;1129044;4594;4126825;4.0;15/02/2020
2314;1129047;1443;5720533;100.0;09/10/2020
2496;1129054;1735;1319236;65.0;28/10/2020
2958;1129057;3892;6068846;11.0;07/04/2020
2197;1129063;2333;7743923;27.0;24/07/2020
2766;1129066;1336;8841950;88.0;09/10/2020
2799;1129076;3338;2919452;23.0;01/06/2020
2169;1129078;2207;1628976;78.0;02/02/2020
2178;1129082;1270;8332431;36.0;23/05/2020
2542;1129087;4970;7824566;32.0;18/07/2020
2371;1129096;3745;5561359;87.0;09/01/2020
2135;1129105;1423;5012563;9.0;27/09/2020
2692;1129112;3979;3679370;23.0;01/05/2020
2706;1129116;4770;2218491;59.0;27/05/2020
2080;1129124;4528;3746929;27.0;17/04/2020
2826;1129132;4504;1647131;43.0;20/03/2020
2865;1129142;1823;5498338;61.0;07/03/2020
2644;1129144;2205;8787622;63.0;31/12/2020
2990;1129150;1054;6527685;2.0;13/08/2020
2086;1129160;3173;3976359;66.0;14/06/2020
2188;1129165;4951;8966493;78.0;11/11/2020
2089;1129166;1263;4444841;94.0;19/12/2020
2309;1129169;2035;4156143;43.0;24/06/2020
2477;1129175;4681;3583599;10.0;03/06/2020
2387;1129180;1208;2607612;16.0;01/03/2020
2909;1129182;2603;2774447;48.0;24/06/2020
2234;1129185;2126;7386017;12.0;23/10/2020
2005;1129193;3638;2218134;11.0;07/12/2020
2919;1129196;1586;9325857;90.0;24/03/2020
2696;1129203;4638;8619712;69.0;12/12/2020
2735;1129205;2303;4980715;95.0;14/08/2020
2163;1129214;1883;9154580;38.0;19/06/2020
2386;1129224;4154;7252784;94.0;18/06/2020
2836;1129228;4818;3839136;41.0;29/08/2020
2769;1129236;1663;9227665;27.0;07/08/2020
2189;1129237;1495;8413163;79.0;01/08/2020
2893;1129242;4569;8965999;18.0;02/10/2020
2293;1129250;2655;5456765;53.0;22/10/2020
2659;1129259;3346;8984586;65.0;09/04/2020
2302;1129261;2178;7062861;47.0;30/09/2020
2670;1129262;1739;7656954;76.0;06/01/2020
2856;1129269;2953;5503747;21.0;17/10/2020
2423;1129276;4650;8670464;25.0;10/12/2020
2873;1129283;3643;2310964;17.0;29/01/2020
2326;1129285;4063;4112347;88.0;25/02/2020
2082;1129286;4302;8840297;12.0;13/02/2020
2097;1129287;1115;2693108;2.0;14/10/2020
2126;1129289;2875;3515854;54.0;15/08/2020
2171;1129293;1141;3065681;3.0;27/03/2020
2457;1129296;3440;8605798;51.0;07/07/2020
2014;1129299;1490;6334575;34.0;13/06/2020
2825;1129302;2809;3965554;97.0;17/01/2020
2886;1129306;3868;4946677;18.0;22/04/2020
2128;1129313;2264;4028197;63.0;13/04/2020
2544;1129317;3581;1446752;28.0;05/03/2020
2336;1129318;4888;8208413;80.0;25/05/2020
2612;1129324;2044;8989085;1.0;27/02/2020
2997;1129333;3761;6681766;71.0;04/01/2020
2555;1129341;3104;8644182;35.0;11/10/2020
2059;1129347;4101;5773705;99.0;06/12/2020
2792;1129356;1448;4541949;88.0;23/01/2020
2739;1129362;1763;6998021;11.0;08/10/2020
2420;1129371;4194;5278150;71.0;17/11/2020
2442;1129381;1150;6594441;69.0;08/09/2020
2469;1129389;3767;8482324;52.0;19/12/2020
2585;1129395;3137;9011037;40.0;01/05/2020
2335;1129399;2993;4932568;19.0;09/06/2020
2521;1129402;3964;1957960;44.0;16/07/2020
2907;1129403;2930;4280624;18.0;19/03/2020
2378;1129404;3630;1880829;68.0;05/05/2020
2694;1129411;4919;6962330;32.0;12/06/2020
2772;1129417;2577;2469161;75.0;28/08/2020
2239;1129423;4363;9215297;45.0;13/11/2020
2178;1129433;3071;8739861;32.0;21/08/2020
2993;1129439;1529;2530003;53.0;08/02/2020
2067;1129449;2235;2258627;38.0;07/12/2020
2454;1129453;1270;8784592;1.0;22/12/2020
2220;1129461;2812;4160630;49.0;25/11/2020
2969;1129463;4032;4079046;21.0;02/01/2020
2968;1129468;4815;5623305;9.0;08/07/2020
2246;1129474;1353;2785455;24.0;11/07/2020
2802;1129481;3219;6676233;71.0;31/01/2020
2626;1129483;2714;3521242;90.0;07/09/2020
2263;1129489;2418;3856304;43.0;10/10/2020
2868;1129497;4544;1626282;71.0;27/08/2020
2160;1129501;2157;2562892;26.0;21/01/2020
2351;1129510;1228;2624974;29.0;22/02/2020
2972;1129512;4138;5768933;60.0;17/08/2020
2091;1129517;2347;7998497;53.0;29/12/2020
2489;1129523;1521;9132045;69.0;08/10/2020
2062;1129525;2121;3481106;31.0;13/01/2020
2958;1129526;2353;1373447;99.0;11/11/2020
2126;1129529;3298;5388934;89.0;13/11/2020
2267;1129535;1466;6513956;15.0;26/04/2020
2013;1129545;3023;4395746;18.0;20/11/2020
2996;1129547;2737;3970232;28.0;02/04/2020
2383;1129549;4706;4374909;15.0;30/05/2020
2615;1129550;3807;2634550;86.0;16/07/2020
2390;1129559;3844;8495806;78.0;04/12/2020
2538;1129562;3429;5626404;55.0;24/10/2020
2153;1129565;2549;4859302;28.0;08/04/2020
2959;1129568;2629;6335160;63.0;07/07/2020
2083;1129572;2389;4662889;42.0;15/05/2020
2122;1129579;3822;4812438;29.0;01/02/2020
2221;1129585;4237;4717097;47.0;30/08/2020
2249;1129595;4447;2267628;89.0;06/10/2020
2693;1129603;2408;7963931;64.0;27/04/2020
2121;1129604;1723;8578245;31.0;11/05/2020
2805;1129607;3798;2115757;57.0;29/06/2020
2523;1129612;4284;4599996;16.0;12/10/2020
2966;1129619;2203;9005894;32.0;01/02/2020
2570;1129623;1526;5506618;39.0;25/05/2020
2876;1129631;1594;4194335;80.0;29/10/2020
2088;1129637;1474;7360694;20.0;24/05/2020
2000;1129643;1864;9037066;18.0;19/07/2020
2865;1129650;1512;4536976;73.0;01/08/2020
2891;1129656;2284;6927486;1.0;07/02/2020
2243;1129659;2996;7277184;6.0;09/07/2020
2543;1129662;3637;4125960;30.0;20/08/2020
2998;1129665;4968;4946946;45.0;25/10/2020
2703;1129670;1096;2728464;62.0;17/11/2020
2468;1129673;1694;4321006;53.0;01/01/2020
2373;1129683;1568;6938964;49.0;17/06/2020
2515;1129693;4552;7806353;96.0;12/08/2020
2621;1129702;4247;7913402;33.0;09/12/2020
2213;1129703;3045;1988611;69.0;09/09/2020
2354;1129704;3601;6617170;65.0;13/07/2020
2392;1129711;1353;4008250;71.0;29/04/2020
2275;1129718;2675;3128395;15.0;16/01/2020
2461;1129726;2717;8880199;36.0;23/01/2020
2695;1129730;2702;7861642;39.0;09/03/2020
2215;1129731;3004;8438680;69.0;08/01/2020
2867;1129740;1153;3680783;2.0;20/01/2020
2775;1129746;4495;7593294;35.0;30/10/2020
2909;1129752;1817;2988897;89.0;20/05/2020
2643;1129757;4664;3145554;11.0;19/04/2020
2573;1129758;1169;4609423;82.0;28/10/2020
2164;1129759;4710;6871909;49.0;21/02/2020
2318;1129762;4451;7508861;74.0;01/09/2020
2002;1129771;4516;2710043;8.0;03/05/2020
2716;1129775;3635;4233329;64.0;23/04/2020
2204;1129784;2776;7309536;26.0;13/12/2020
2628;1129789;3667;4895130;93.0;19/09/2020
2406;1129791;2117;2417651;96.0;14/07/2020
2409;1129795;1471;4640697;4.0;20/08/2020
2956;1129796;4640;4781731;10.0;28/08/2020
2257;1129798;2011;2049454;86.0;15/08/2020
2848;1129806;4721;3222623;24.0;10/06/2020
2587;1129808;4108;5817210;75.0;31/10/2020
2391;1129813;4292;7001767;72.0;23/11/2020
2565;1129818;3317;8803274;35.0;18/12/2020
2445;1129825;1099;7658246;30.0;09/03/2020
2852;1129835;3439;3560845;63.0;30/11/2020
2610;1129839;2262;7905114;42.0;31/08/2020
2980;1129844;2870;2747276;15.0;03/11/2020
2661;1129848;4004;2438451;65.0;22/07/2020
2156;1129854;2746;2709871;23.0;18/06/2020
2598;1129859;2753;8683198;35.0;07/04/2020
2497;1129866;4378;5467656;71.0;29/11/2020
2317;1129871;1608;4156993;9.0;11/02/2020
2266;1129876;3757;1766768;52.0;28/08/2020
2965;1129878;3651;4912727;58.0;07/01/2020
2002;1129888;3402;3984386;27.0;25/09/2020
2630;1129890;4873;7021721;16.0;18/01/2020
2852;1129896;3026;7733819;6.0;29/04/2020
2266;1129902;4176;7019737;36.0;26/03/2020
2230;1129906;4256;4632285;16.0;15/12/2020
2531;1129913;4187;4029952;45.0;13/01/2020
2620;1129923;1985;2011567;85.0;29/11/2020
2406;1129931;4539;8610459;36.0;01/04/2020
2606;1129935;1925;5263056;68.0;27/08/2020
2237;1129940;3795;7817562;49.0;10/09/2020
2375;1129947;2179;5379756;34.0;19/06/2020
2048;1129957;4660;3726774;62.0;20/09/2020
2171;1129961;3642;2323212;33.0;13/04/2020
2715;1129966;1607;8578205;55.0;13/01/2020
2427;1129971;2728;2595560;88.0;02/05/2020
2007;1129974;2902;2048218;1.0;19/04/2020
2261;1129975;3828;3540283;43.0;06/12/2020
2644;1129982;4029;7356216;23.0;08/04/2020
2136;1129990;4218;4329184;93.0;18/09/2020
2049;1129991;1136;4009462;75.0;05/06/2020
2745;1129993;2929;4965851;8.0;11/03/2020
2186;1129997;2325;4736561;73.0;08/10/2020
2973;1130004;2988;4037959;8.0;01/11/2020
2039;1130007;2485;4655551;59.0;24/12/2020
2004;1130013;2010;5519814;35.0;28/06/2020
2500;1130019;3651;6140583;48.0;22/07/2020
2840;1130021;2552;7258043;77.0;08/02/2020
2956;1130024;1062;5974252;63.0;28/11/2020
2162;1130033;2904;2719933;21.0;23/05/2020
2605;1130040;2365;2745349;68.0;10/08/2020
2632;1130045;2311;6619916;76.0;29/11/2020
2430;1130053;4446;3668764;9.0;13/11/2020
2068;1130060;4273;4438747;76.0;02/05/2020
2110;1130063;2420;9299117;60.0;23/06/2020
2931;1130072;3584;7763813;93.0;01/07/2020
2236;1130075;3264;5013488;28.0;19/08/2020
2646;1130083;2098;6001352;90.0;28/04/2020
2226;1130087;4254;5529010;71.0;26/10/2020
2721;1130088;2389;1418177;18.0;04/04/2020
2543;1130091;3224;8302868;90.0;30/06/2020
2156;1130096;4031;5508318;91.0;06/05/2020
2048;1130099;3300;7224054;89.0;08/12/2020
2927;1130102;2867;2723267;78.0;28/11/2020
2041;1130106;4486;3028692;30.0;14/07/2020
2553;1130113;3448;1971476;8.0;05/01/2020
2934;1130118;1603;6280503;81.0;19/11/2020
2098;1130124;1569;2978709;57.0;25/10/2020
2455;1130125;2135;7907295;12.0;23/07/2020
2340;1130131;3578;6434831;57.0;16/06/2020
2203;1130135;4034;6449436;23.0;17/04/2020
2904;1130143;1932;1861625;98.0;04/12/2020
2210;1130148;3335;8472440;19.0;05/06/2020
2160;1130155;4915;8913167;86.0;26/10/2020
2394;1130160;3777;3501146;55.0;13/06/2020
2130;1130162;4331;7436760;55.0;26/04/2020
2137;1130163;1152;7440172;79.0;25/12/2020
2985;1130169;1660;5111713;25.0;28/06/2020
2292;1130174;3976;6730470;25.0;12/07/2020
2527;1130175;4827;8605588;8.0;13/05/2020
2588;1130185;1049;2275432;58.0;03/10/2020
2010;1130195;2388;5625435;33.0;05/07/2020
2539;1130205;4522;6572247;65.0;12/03/2020
2652;1130210;4863;2788048;47.0;24/09/2020
2530;1130213;1677;1797729;49.0;04/11/2020
2825;1130214;1039;5510242;13.0;27/05/2020
2898;1130218;3832;8177240;66.0;29/04/2020
2828;1130224;2027;8028842;76.0;05/10/2020
2392;1130233;3085;7792298;29.0;08/03/2020
2280;1130236;2754;4445836;57.0;17/09/2020
2740;1130244;3040;4996979;99.0;10/04/2020
2753;1130248;2469;6325785;27.0;20/10/2020
2529;1130255;1590;3069938;96.0;07/08/2020
2820;1130261;1820;4921184;94.0;01/04/2020
2119;1130263;2056;1407379;23.0;20/09/2020
2529;1130269;1135;4052418;87.0;09/02/2020
2251;1130270;1569;6041673;35.0;28/03/2020
2807;1130278;4533;9287922;41.0;21/12/2020
2487;1130283;4064;9213002;17.0;18/11/2020
2838;1130290;3041;6017220;84.0;09/10/2020
2425;1130298;1895;4854825;68.0;21/05/2020
2850;1130307;1595;5616591;65.0;25/11/2020
2387;1130312;4263;5939397;17.0;30/09/2020
2481;1130316;2677;9304996;43.0;18/08/2020
2642;1130319;2184;7500885;44.0;14/06/2020
2409;1130322;2451;6048279;88.0;31/03/2020
2507;1130329;3347;5209216;8.0;23/09/2020
2607;1130339;4842;3282045;51.0;12/08/2020
2140;1130348;3887;5084320;33.0;29/01/2020
2593;1130357;1314;2266609;17.0;16/05/2020
2031;1130366;3150;7579208;44.0;26/07/2020
2524;1130371;2719;6147813;47.0;04/08/2020
2380;1130378;1857;1486651;81.0;09/11/2020
2827;1130384;2943;7411153;18.0;06/04/2020
2642;1130385;2865;8216472;53.0;19/08/2020
2636;1130391;1706;7253289;56.0;05/04/2020
2239;1130401;2984;4320076;60.0;30/12/2020
2485;1130406;4249;8613346;37.0;11/07/2020
2402;1130411;4420;4433744;62.0;30/12/2020
2012;1130421;4013;5910250;57.0;04/04/2020
2738;1130423;1550;4898175;16.0;04/05/2020
2445;1130424;1201;7881687;18.0;23/06/2020
2668;1130434;1520;1431789;54.0;22/03/2020
2740;1130441;4859;6983138;56.0;12/08/2020
2868;1130449;1720;5579501;87.0;08/10/2020
2375;1130450;3053;7436189;70.0;07/04/2020
2844;1130456;1147;4090419;100.0;21/07/2020
2999;1130464;4871;3443504;4.0;22/04/2020
2007;1130472;4267;7356539;65.0;19/01/2020
2913;1130481;4905;3165329;12.0;10/02/2020
2602;1130482;2039;8531738;83.0;29/03/2020
2571;1130487;4419;4513150;94.0;26/10/2020
2779;1130497;2998;3305140;80.0;16/08/2020
