shopid;buyerid;register_date;country
2609;3470;09/12/2019;MY
2599;1345;12/02/2020;ID
2738;2117;01/09/2021;SG
2174;1630;02/10/2019;ID
2499;3515;14/01/2019;MY
2438;2422;20/02/2019;SG
2410;4193;01/01/2019;PH
2479;4599;29/01/2018;SZ
2890;4089;16/11/2018;PH
2054;2224;12/12/2019;SG
2078;1318;30/08/2018;ID
2304;3404;17/06/2020;MY
2946;1245;16/03/2020;ID
2092;2781;17/04/2021;SG
2479;3680;22/04/2021;MY
2261;2143;08/01/2018;SG
2433;2769;07/10/2018;SG
2692;3672;01/08/2020;MY
2794;1147;28/08/2021;ID
2047;2418;31/08/2019;SG
2280;3402;27/12/2020;MY
2980;3347;21/08/2019;MY
2284;4861;01/04/2018;SZ
2960;2668;08/08/2021;SG
2715;2938;12/01/2020;SG
2140;2775;06/01/2021;SG
2649;3066;05/11/2019;MY
2172;3679;05/11/2021;MY
2777;3764;12/05/2021;MY
2601;1178;07/09/2021;ID
2630;1437;30/09/2018;ID
2769;1021;05/05/2021;ID
2049;4015;22/07/2020;PH
2296;2700;28/09/2021;SG
2978;3263;20/12/2021;MY
2769;4590;18/04/2018;SZ
2205;4934;01/02/2019;SZ
2077;4964;14/04/2018;SZ
2389;2651;08/03/2018;SG
2956;2134;10/04/2018;SG
2561;1528;28/08/2020;ID
2307;1764;24/09/2021;ID
2242;1579;18/05/2020;ID
2417;4343;03/09/2021;PH
2938;4632;12/09/2021;SZ
2942;1923;08/03/2021;ID
2368;4578;05/08/2018;SZ
2286;1277;13/10/2021;ID
2892;4847;21/07/2020;SZ
2640;2103;01/02/2021;SG
2848;4598;10/09/2019;SZ
2739;4704;26/02/2019;SZ
2413;3416;17/06/2018;MY
2584;1675;01/02/2018;ID
2171;4381;19/04/2018;PH
2425;4855;21/10/2018;SZ
2146;4291;06/09/2020;PH
2862;1524;05/12/2021;ID
2914;2092;08/07/2021;SG
2715;4264;13/02/2020;PH
2484;4496;17/11/2020;PH
2504;4279;26/12/2021;PH
2562;3563;31/01/2021;MY
2985;1966;08/07/2018;ID
2595;3454;26/01/2019;MY
2248;3479;16/12/2019;MY
2030;2543;19/11/2021;SG
2084;4087;05/04/2020;PH
2988;3041;08/08/2019;MY
2151;2070;21/12/2019;SG
2889;1835;19/02/2020;ID
2898;1743;22/08/2020;ID
2629;3361;30/01/2020;MY
2219;2838;07/12/2019;SG
2395;1368;06/02/2020;ID
2720;2690;18/09/2021;SG
2897;2006;15/09/2021;SG
2606;3995;17/11/2018;MY
2203;1074;22/03/2019;ID
2668;4684;21/09/2021;SZ
2051;2888;22/09/2019;SG
2843;2560;26/11/2020;SG
2881;4931;16/05/2019;SZ
2342;1969;28/12/2021;ID
2075;2071;15/09/2020;SG
2955;2199;21/10/2018;SG
2071;2952;16/04/2020;SG
2126;3654;06/09/2020;MY
2890;3770;02/09/2020;MY
2907;3595;24/09/2021;MY
2054;4354;28/03/2020;PH
2064;3332;25/09/2018;MY
2638;1902;06/01/2020;ID
2024;2409;21/08/2020;SG
2342;3874;15/10/2020;MY
2600;4075;23/06/2021;PH
2792;2673;16/09/2019;SG
2783;4200;03/04/2018;PH
2145;1437;06/02/2021;ID
2849;3760;09/09/2020;MY
2123;2795;19/04/2019;SG
2469;4929;09/09/2021;SZ
2514;3271;21/11/2020;MY
2839;4502;04/02/2019;SZ
2397;2740;09/02/2020;SG
2330;2625;14/01/2020;SG
2451;1062;24/06/2018;ID
2932;3663;09/06/2019;MY
2737;3835;21/11/2020;MY
3000;3408;20/05/2021;MY
2045;1510;16/10/2019;ID
2559;3582;26/03/2018;MY
2073;3898;24/10/2020;MY
2681;2160;16/10/2018;SG
2048;3918;11/07/2019;MY
2614;4898;30/05/2018;SZ
2521;1391;28/10/2019;ID
2824;2278;17/01/2020;SG
2676;2961;25/04/2021;SG
2406;3416;06/09/2019;MY
2871;2027;06/12/2018;SG
2440;2953;20/10/2020;SG
2296;2384;12/12/2021;SG
2501;3696;22/10/2020;MY
2784;1080;26/12/2019;ID
2529;1743;14/05/2020;ID
2862;1393;05/04/2018;ID
2075;2502;01/04/2020;SG
2926;4895;03/12/2018;SZ
2643;1988;02/06/2019;ID
2992;1462;17/11/2018;ID
2853;4521;22/06/2018;SZ
2072;1472;02/05/2018;ID
2934;1690;17/09/2018;ID
2257;4692;02/10/2019;SZ
2463;2596;12/07/2021;SG
2303;4787;26/07/2018;SZ
2606;3872;21/09/2019;MY
2627;2256;06/05/2018;SG
2756;4102;05/04/2019;PH
2145;2356;02/04/2021;SG
2804;4271;27/11/2021;PH
2461;1190;29/08/2018;ID
2362;4044;21/06/2018;PH
2813;3301;19/02/2018;MY
2343;1553;01/07/2020;ID
2608;3467;01/02/2019;MY
2489;3444;06/05/2021;MY
2151;4404;24/12/2018;PH
2333;3140;11/02/2018;MY
2727;3035;18/12/2020;MY
2165;4077;31/08/2020;PH
2577;1666;06/10/2018;ID
2575;3099;02/12/2019;MY
2451;2795;19/01/2020;SG
2072;3468;27/01/2020;MY
2343;2405;03/12/2021;SG
2065;4541;22/08/2021;SZ
2155;1981;30/08/2020;ID
2091;3817;23/02/2020;MY
2230;4578;13/04/2018;SZ
2727;3449;26/12/2021;MY
2240;1753;27/12/2019;ID
2889;3468;28/08/2020;MY
2024;2945;03/10/2019;SG
2813;3625;09/12/2021;MY
2662;3212;15/02/2019;MY
2760;3862;07/05/2021;MY
2950;3451;06/09/2018;MY
2527;2742;06/05/2020;SG
2841;4942;04/08/2020;SZ
2588;3598;03/09/2019;MY
2375;3474;02/11/2018;MY
2937;1908;07/08/2020;ID
2490;4073;05/12/2021;PH
2117;2890;22/12/2019;SG
2413;1655;06/12/2018;ID
2601;2690;25/10/2018;SG
2882;3610;17/03/2020;MY
2019;3668;19/03/2020;MY
2203;2842;26/10/2020;SG
2187;4805;02/06/2018;SZ
2266;4807;06/11/2018;SZ
2433;4128;15/08/2020;PH
2595;2708;28/07/2021;SG
2736;4626;17/03/2019;SZ
2090;2131;10/02/2020;SG
2809;1276;16/08/2019;ID
2544;2193;06/03/2019;SG
2719;2173;22/02/2018;SG
2328;3530;10/04/2019;MY
2448;3182;20/10/2019;MY
2395;4628;05/01/2021;SZ
2584;4962;18/12/2020;SZ
2083;4551;27/08/2021;SZ
2235;2695;23/11/2018;SG
2666;3351;10/09/2019;MY
2550;3690;19/05/2021;MY
2029;3639;17/10/2018;MY
2926;4583;21/01/2019;SZ
2472;4531;24/02/2019;SZ
2830;2986;12/07/2021;SG
2763;1324;31/08/2020;ID
2709;1449;13/02/2018;ID
2848;2500;19/04/2021;SG
2259;1493;20/03/2018;ID
2115;2740;26/10/2021;SG
2127;4232;01/07/2018;PH
2035;4192;26/03/2020;PH
2524;2269;18/10/2019;SG
2705;4706;18/02/2020;SZ
2354;3415;31/01/2018;MY
2964;1187;09/08/2019;ID
2752;2117;06/06/2021;SG
2330;2128;31/01/2018;SG
2739;1659;01/07/2019;ID
2535;2063;29/12/2018;SG
2038;4237;26/01/2018;PH
2744;4057;31/07/2021;PH
2645;3594;30/03/2021;MY
2154;2633;16/11/2021;SG
2018;4590;01/03/2021;SZ
2068;3429;18/12/2021;MY
2608;3264;18/06/2021;MY
2946;1837;09/01/2019;ID
2476;4042;27/10/2019;PH
2589;2562;04/06/2021;SG
2097;3703;08/05/2021;MY
2625;2453;17/04/2021;SG
2019;3904;05/10/2018;MY
2422;4469;12/02/2020;PH
2332;2589;26/02/2019;SG
2320;4714;23/04/2019;SZ
2028;1928;30/06/2021;ID
2215;2755;19/07/2021;SG
2448;1717;27/09/2020;ID
2987;4126;12/01/2020;PH
2859;1741;12/09/2019;ID
2815;4625;16/10/2019;SZ
2384;2051;29/11/2019;SG
2814;4615;23/10/2018;SZ
2769;1607;21/01/2018;ID
2508;1094;20/09/2020;ID
2821;1379;07/01/2019;ID
2540;3421;19/07/2021;MY
2978;4091;23/11/2018;PH
2159;4969;18/02/2020;SZ
2676;3859;17/02/2018;MY
2352;2806;30/06/2020;SG
2624;3547;14/03/2021;MY
2413;2436;18/08/2019;SG
2925;3078;08/01/2021;MY
2103;4971;18/07/2021;SZ
2185;2083;24/11/2020;SG
2953;4056;19/03/2020;PH
2056;3863;07/09/2020;MY
2333;2011;01/12/2019;SG
2692;4979;02/12/2021;SZ
2465;3880;21/07/2020;MY
2195;4189;08/02/2019;PH
2452;3820;14/07/2019;MY
2116;1213;28/09/2021;ID
2142;3409;28/03/2021;MY
2710;2727;22/10/2021;SG
2807;3363;06/01/2021;MY
2045;3096;15/04/2020;MY
2282;4538;06/10/2018;SZ
2092;4329;04/06/2018;PH
2428;3435;15/12/2019;MY
2806;4804;23/05/2019;SZ
2330;4443;19/09/2021;PH
2647;2693;02/02/2021;SG
2220;3330;02/05/2019;MY
2420;4407;04/06/2018;PH
2376;4014;21/10/2019;PH
2652;1523;04/05/2018;ID
2472;1371;20/12/2018;ID
2258;4854;14/08/2019;SZ
2233;1135;03/01/2021;ID
2912;2041;10/09/2019;SG
2399;3261;11/08/2021;MY
2550;3952;03/05/2019;MY
2190;3569;09/02/2020;MY
2153;2268;09/07/2018;SG
2850;4668;07/01/2018;SZ
2367;2064;14/03/2020;SG
2826;4434;20/12/2021;PH
2413;3151;27/02/2019;MY
2587;4803;24/02/2020;SZ
2960;3421;07/10/2021;MY
2351;3273;08/12/2020;MY
2428;2477;28/07/2020;SG
2719;1482;18/07/2018;ID
2463;4436;24/03/2019;PH
2073;3470;20/05/2019;MY
2551;3142;21/01/2018;MY
2505;1469;10/02/2019;ID
2576;4639;07/05/2019;SZ
2896;4489;13/02/2020;PH
2900;4846;27/02/2019;SZ
2332;3395;13/10/2019;MY
2258;3821;16/03/2019;MY
2935;4506;14/04/2018;SZ
2328;2927;07/07/2018;SG
2253;2754;22/10/2018;SG
2617;1914;13/11/2021;ID
2295;2718;20/08/2018;SG
2085;3611;01/05/2018;MY
2436;4787;25/08/2021;SZ
2820;3623;03/12/2019;MY
2412;3590;11/10/2019;MY
2851;4491;07/03/2020;PH
2223;3032;27/05/2019;MY
2259;3192;25/05/2020;MY
2081;1454;18/06/2018;ID
2375;1867;10/08/2020;ID
2878;2928;20/07/2019;SG
2731;3102;15/09/2018;MY
2270;4106;05/10/2019;PH
2921;3913;10/10/2021;MY
2154;3591;21/06/2020;MY
2247;4160;04/11/2021;PH
2994;3944;08/08/2021;MY
2323;3016;08/08/2020;MY
2728;3521;25/09/2019;MY
2348;3107;07/01/2021;MY
2727;2687;22/07/2021;SG
2756;4756;19/08/2018;SZ
2263;1638;10/03/2018;ID
2164;2197;11/03/2019;SG
2403;2733;09/06/2018;SG
2808;4285;31/08/2018;PH
2261;4113;06/03/2020;PH
2138;2084;23/09/2021;SG
2456;4206;15/12/2018;PH
2455;3527;22/03/2020;MY
2588;3831;22/11/2021;MY
2018;2617;09/09/2018;SG
2427;4945;17/06/2020;SZ
2638;1038;16/04/2020;ID
2382;2029;05/02/2020;SG
2043;4971;07/12/2021;SZ
2966;1899;28/07/2021;ID
2495;1246;10/11/2019;ID
2646;3506;13/12/2021;MY
2259;2213;14/04/2019;SG
2640;3011;10/04/2018;MY
2481;1777;04/12/2018;ID
2402;3097;17/08/2018;MY
2994;1190;10/09/2018;ID
2828;2104;17/05/2021;SG
2419;2299;01/10/2020;SG
2414;2034;25/06/2018;SG
2038;1202;16/12/2021;ID
2597;1121;12/03/2018;ID
2700;1202;02/01/2019;ID
2498;2022;19/09/2021;SG
2017;3149;13/01/2020;MY
2871;2730;19/07/2021;SG
2651;1251;02/09/2018;ID
2485;3833;29/09/2019;MY
2498;3248;17/06/2020;MY
2432;3098;17/10/2021;MY
2586;3787;28/02/2021;MY
2455;2347;18/11/2021;SG
2770;2823;25/12/2018;SG
2967;4579;28/03/2018;SZ
3000;1421;12/01/2019;ID
2182;1348;25/02/2018;ID
2567;2881;17/03/2019;SG
2273;1416;11/04/2019;ID
2270;4838;09/03/2021;SZ
2933;1774;13/08/2020;ID
2456;3674;23/09/2018;MY
2696;3545;12/10/2019;MY
2432;1254;02/09/2020;ID
2847;1810;15/12/2020;ID
2092;2924;05/01/2018;SG
2358;1098;26/09/2020;ID
2085;3873;21/03/2020;MY
2281;1244;04/08/2019;ID
2037;1788;23/09/2021;ID
2894;3520;29/06/2020;MY
2629;2377;27/01/2020;SG
2139;1440;29/01/2020;ID
2118;2573;20/10/2021;SG
2647;2951;07/05/2019;SG
2445;1760;05/12/2018;ID
2489;3950;18/06/2019;MY
2003;3405;05/08/2021;MY
2791;1940;05/06/2021;ID
2011;2949;04/09/2020;SG
2367;1306;04/11/2020;ID
2770;1940;10/07/2019;ID
2763;4926;31/05/2019;SZ
2105;4201;25/07/2019;PH
2776;1844;07/08/2019;ID
2063;2885;13/09/2018;SG
2915;1566;25/07/2021;ID
2171;3317;30/12/2019;MY
2822;4997;11/06/2020;SZ
2165;3768;25/02/2019;MY
2425;3650;14/11/2018;MY
2006;1732;04/06/2019;ID
2702;1535;06/05/2018;ID
2996;1290;29/11/2020;ID
2775;4956;27/05/2020;SZ
2436;3085;15/04/2019;MY
2063;3255;08/02/2019;MY
2693;1419;04/01/2019;ID
2900;1950;25/11/2020;ID
2758;1961;17/05/2019;ID
2300;2976;28/12/2019;SG
2107;1297;19/11/2020;ID
2616;3495;23/10/2021;MY
2409;1991;23/08/2019;ID
2742;2482;21/07/2020;SG
2746;1929;02/12/2019;ID
2535;2382;06/04/2018;SG
2867;4182;29/05/2019;PH
2058;1263;21/02/2019;ID
2371;4851;26/07/2021;SZ
2847;2651;14/04/2018;SG
2351;4203;07/03/2019;PH
2988;3731;23/01/2020;MY
2914;2128;07/03/2021;SG
2964;1487;14/11/2019;ID
2606;3664;06/03/2020;MY
2414;2670;20/01/2021;SG
2165;2494;03/06/2018;SG
2270;1434;04/12/2018;ID
2443;4700;26/06/2019;SZ
2690;3494;03/02/2018;MY
2980;2672;16/09/2018;SG
2987;1664;01/10/2021;ID
2202;4619;19/11/2021;SZ
2260;4030;01/08/2021;PH
2832;3312;02/12/2021;MY
2719;3810;21/05/2018;MY
2265;1415;25/10/2019;ID
2815;2230;25/03/2019;SG
2982;1458;23/11/2018;ID
2790;3982;13/11/2021;MY
2735;1704;15/05/2021;ID
2368;4391;06/06/2021;PH
2191;1789;02/11/2019;ID
2231;2361;16/04/2021;SG
2074;1300;09/02/2021;ID
2869;4980;13/05/2019;SZ
2799;4235;08/07/2019;PH
2065;4000;29/06/2020;PH
2208;1942;04/03/2018;ID
2151;3575;21/07/2021;MY
2710;2099;16/09/2021;SG
2337;1224;05/02/2020;ID
2802;4727;30/01/2019;SZ
2185;1022;17/06/2019;ID
2144;2269;07/12/2019;SG
2319;1705;29/05/2018;ID
2065;3321;24/02/2021;MY
2383;3898;09/02/2021;MY
2873;3204;16/06/2020;MY
2924;2814;25/09/2018;SG
2321;3431;10/11/2021;MY
2008;4874;18/10/2021;SZ
2904;2808;21/07/2020;SG
2602;2983;13/06/2021;SG
2922;2675;15/03/2018;SG
2243;2152;12/12/2018;SG
2518;1750;16/09/2018;ID
2883;1437;21/12/2020;ID
2308;1970;06/10/2020;ID
2331;3168;12/10/2018;MY
2296;1046;18/07/2018;ID
2145;4930;02/01/2020;SZ
2477;3132;04/05/2018;MY
2501;3761;05/11/2018;MY
2175;2908;30/01/2021;SG
2757;1961;31/01/2018;ID
2435;1337;10/09/2020;ID
2192;3255;17/04/2019;MY
2973;3456;05/08/2021;MY
2778;3022;03/05/2020;MY
2026;3483;13/06/2020;MY
2627;1580;18/08/2018;ID
2923;1271;12/05/2020;ID
2805;1728;03/09/2019;ID
2829;2694;13/05/2020;SG
2491;3244;20/01/2019;MY
2371;3989;11/12/2020;MY
2054;3180;02/02/2021;MY
2583;4022;03/02/2018;PH
2013;2396;05/06/2021;SG
2443;1812;18/02/2021;ID
2841;3240;27/09/2019;MY
2526;4527;14/03/2019;SZ
2860;3469;21/12/2018;MY
2412;1372;09/06/2020;ID
2223;2010;24/09/2018;SG
2189;2140;05/07/2019;SG
2419;2217;14/06/2019;SG
2162;4334;09/11/2018;PH
2934;4661;14/05/2020;SZ
2892;3659;12/03/2019;MY
2904;2084;30/03/2021;SG
2235;4271;01/08/2020;PH
2459;1895;18/06/2019;ID
2509;3101;31/01/2018;MY
2676;2488;20/01/2021;SG
2999;1510;13/09/2018;ID
2990;2303;23/05/2021;SG
2792;2018;10/12/2020;SG
2510;4095;17/06/2021;PH
2495;3568;21/06/2021;MY
2673;1219;26/09/2018;ID
2173;1647;14/08/2018;ID
2750;2702;25/02/2021;SG
2093;4833;29/01/2019;SZ
2335;3754;26/10/2020;MY
2669;2736;17/03/2018;SG
2727;3816;28/10/2019;MY
2552;4234;21/03/2021;PH
2220;2112;20/09/2018;SG
2650;2058;30/10/2021;SG
2580;4105;21/02/2018;PH
2169;1640;03/12/2021;ID
2632;3689;28/08/2019;MY
2890;3375;31/12/2020;MY
2503;2422;28/09/2021;SG
2055;1893;01/09/2020;ID
2339;3998;04/11/2019;MY
2946;1147;28/10/2020;ID
2929;3284;26/03/2019;MY
2630;1526;21/08/2019;ID
2507;4698;11/08/2020;SZ
2746;1758;28/09/2021;ID
2639;1222;22/01/2018;ID
2491;2133;23/12/2018;SG
2732;1988;15/07/2018;ID
2015;4068;04/03/2019;PH
2806;1771;09/03/2019;ID
2986;1665;14/10/2021;ID
2520;4287;28/08/2021;PH
2658;1936;08/08/2018;ID
2968;2038;14/06/2019;SG
2870;4142;16/06/2019;PH
2743;1104;05/09/2018;ID
2599;2572;30/03/2021;SG
2008;1729;26/04/2020;ID
2479;4726;22/01/2021;SZ
2149;1089;17/03/2020;ID
2192;1369;10/09/2019;ID
2588;2018;20/10/2021;SG
2663;4231;27/01/2018;PH
2742;1879;16/06/2018;ID
2697;4835;13/04/2021;SZ
2251;3726;16/10/2020;MY
2001;4566;29/12/2021;SZ
2681;4409;23/06/2018;PH
2063;2386;05/05/2018;SG
2911;2614;06/04/2021;SG
2885;2585;24/04/2019;SG
2782;2515;28/06/2020;SG
2706;4169;30/11/2021;PH
2066;1924;07/10/2019;ID
2099;4475;09/02/2021;PH
2175;1178;21/10/2018;ID
2967;4028;12/04/2020;PH
2739;4416;19/09/2020;PH
2111;2487;05/09/2020;SG
2277;2069;06/05/2020;SG
2217;1487;31/10/2020;ID
2666;1471;24/09/2018;ID
2761;4420;20/11/2019;PH
2706;3788;19/01/2018;MY
2762;2523;18/03/2018;SG
2199;2609;20/11/2019;SG
2412;2498;08/03/2021;SG
2487;3019;22/02/2020;MY
2897;4292;19/02/2019;PH
2428;2425;03/12/2020;SG
2014;4778;02/09/2021;SZ
2484;3748;15/03/2018;MY
2619;4080;04/10/2018;PH
2055;1610;18/07/2020;ID
2771;2137;03/08/2019;SG
2807;1965;02/02/2018;ID
2677;1591;05/01/2020;ID
2404;2518;20/03/2021;SG
2935;2167;07/02/2019;SG
2608;4891;29/05/2020;SZ
2718;2196;22/06/2018;SG
2891;4549;03/03/2021;SZ
2343;2383;06/05/2018;SG
2842;2962;27/09/2019;SG
2179;4346;17/02/2018;PH
2720;1428;23/08/2020;ID
2937;3509;28/04/2019;MY
2590;3185;25/10/2020;MY
2715;3911;31/01/2020;MY
2851;1041;18/10/2020;ID
2523;1960;28/12/2019;ID
2112;2647;28/04/2019;SG
2808;3538;14/06/2019;MY
2351;4712;27/07/2019;SZ
2194;1169;13/08/2020;ID
2909;2972;21/11/2018;SG
2219;2873;14/04/2021;SG
2924;4418;05/09/2018;PH
2719;3438;31/01/2018;MY
2853;4305;23/01/2019;PH
2680;3531;06/12/2018;MY
2217;3514;04/04/2020;MY
2771;3481;01/03/2018;MY
2765;4612;13/10/2021;SZ
2781;3404;01/07/2020;MY
2282;2307;25/02/2020;SG
2268;3119;22/07/2018;MY
2042;3846;29/01/2020;MY
2436;3299;09/08/2021;MY
2875;4427;03/04/2020;PH
2846;2625;07/06/2019;SG
2192;1705;14/01/2020;ID
2975;3043;27/06/2018;MY
2652;4725;08/02/2020;SZ
2042;3486;11/01/2021;MY
2295;1939;27/11/2019;ID
2261;2543;21/01/2021;SG
2210;1051;22/11/2018;ID
2503;1855;21/05/2021;ID
2043;3901;14/02/2018;MY
2418;3721;06/10/2018;MY
2214;3603;25/08/2020;MY
2421;2062;15/09/2021;SG
2199;4727;30/05/2021;SZ
2968;3637;09/06/2018;MY
2025;3050;11/05/2021;MY
2921;2252;04/01/2019;SG
2130;2120;17/10/2020;SG
2374;4500;25/03/2021;SZ
2332;1040;15/07/2020;ID
2850;1179;13/12/2021;ID
2990;4727;26/01/2019;SZ
2313;3766;13/04/2020;MY
2876;4052;18/07/2021;PH
2899;2794;30/01/2021;SG
2721;3364;17/01/2018;MY
2574;1446;22/02/2019;ID
2563;1067;16/02/2021;ID
2949;1024;26/08/2020;ID
2335;3523;17/09/2018;MY
2625;1100;05/03/2021;ID
2059;1848;14/12/2020;ID
2591;4887;07/10/2018;SZ
2235;4226;04/05/2020;PH
2034;4370;11/10/2021;PH
2431;4655;15/11/2020;SZ
2661;2602;09/05/2020;SG
2911;2873;25/10/2020;SG
2366;3197;08/09/2018;MY
2138;2862;26/08/2020;SG
2206;2447;18/04/2021;SG
2560;4605;21/06/2018;SZ
2489;4558;19/02/2018;SZ
2072;3026;24/03/2020;MY
2936;3117;25/07/2021;MY
2224;2616;01/09/2020;SG
2159;1894;08/07/2020;ID
2780;1571;31/12/2021;ID
2212;3617;20/12/2018;MY
2577;3616;04/02/2019;MY
2392;4126;16/05/2019;PH
2819;2252;30/12/2018;SG
2363;2598;21/08/2019;SG
2423;1447;13/01/2021;ID
2659;1166;26/01/2020;ID
2907;2663;26/07/2018;SG
2719;2439;27/01/2020;SG
2402;4699;14/07/2018;SZ
2632;2857;09/12/2018;SG
2008;3048;29/12/2020;MY
2008;2680;01/11/2019;SG
2462;4872;26/05/2021;SZ
2601;1708;25/12/2021;ID
2507;4806;13/12/2018;SZ
2082;3016;19/06/2020;MY
2257;2305;13/07/2020;SG
2577;4782;07/06/2018;SZ
2051;3903;05/04/2019;MY
2834;4324;10/11/2019;PH
2788;1585;02/01/2018;ID
2205;3219;01/10/2019;MY
2117;2294;27/03/2021;SG
2813;3514;16/12/2021;MY
2430;4601;11/08/2018;SZ
2141;3831;08/11/2019;MY
2240;1363;10/04/2018;ID
2009;2714;22/09/2018;SG
2216;3391;02/10/2021;MY
2279;3383;05/09/2018;MY
2792;2938;10/02/2018;SG
2328;1339;10/06/2020;ID
2354;2324;11/11/2019;SG
2914;2053;26/02/2020;SG
2892;1927;01/01/2020;ID
2472;2309;29/10/2019;SG
2063;1015;06/08/2021;ID
2487;4343;24/08/2019;PH
2477;4180;07/05/2021;PH
2513;4070;10/03/2019;PH
2045;3706;22/07/2021;MY
2080;2116;27/09/2021;SG
2987;4817;09/05/2020;SZ
2951;2974;25/02/2021;SG
2841;4267;29/09/2020;PH
2327;4248;15/12/2019;PH
2302;3149;15/11/2021;MY
2198;2364;16/05/2020;SG
2271;2132;15/10/2019;SG
2046;1214;06/09/2018;ID
2657;3887;17/02/2021;MY
2981;4388;03/12/2018;PH
2321;4687;20/07/2020;SZ
2387;4732;06/08/2021;SZ
2822;2611;31/01/2020;SG
2649;1518;28/03/2019;ID
2990;1355;22/01/2019;ID
2158;1622;14/09/2018;ID
2799;3972;02/05/2018;MY
2465;1879;20/06/2019;ID
2620;3001;05/03/2019;MY
2575;2653;18/09/2019;SG
2710;3374;12/09/2021;MY
2983;2483;16/11/2019;SG
2051;4649;23/04/2019;SZ
2168;3837;30/07/2018;MY
2000;2650;18/10/2019;SG
2149;4599;25/01/2018;SZ
2596;3625;09/06/2019;MY
2945;3515;23/11/2020;MY
2022;1058;15/10/2020;ID
2264;3970;29/11/2021;MY
2176;1918;19/07/2019;ID
2334;1360;03/07/2021;ID
2252;4038;28/05/2019;PH
2159;1747;19/04/2021;ID
2518;3738;11/07/2018;MY
2282;1308;26/02/2020;ID
2032;4556;25/10/2018;SZ
2548;2773;18/06/2018;SG
2142;4249;15/10/2021;PH
2371;2675;11/06/2019;SG
2548;1973;03/12/2019;ID
2578;4622;01/12/2019;SZ
2821;4386;05/05/2020;PH
2538;2030;26/11/2019;SG
2005;2291;04/04/2020;SG
2646;1044;01/08/2019;ID
2058;3144;19/08/2020;MY
2945;3761;08/02/2021;MY
2561;4928;12/10/2019;SZ
2051;1632;20/08/2019;ID
2511;4340;02/04/2020;PH
2945;2402;27/05/2021;SG
2309;3604;16/03/2020;MY
2015;3184;02/09/2020;MY
2914;1373;23/07/2021;ID
2970;1929;19/06/2019;ID
2408;3826;13/10/2021;MY
2086;4074;30/10/2021;PH
2068;3141;15/06/2018;MY
2503;3242;03/01/2021;MY
2213;2907;02/02/2019;SG
2597;1778;21/10/2020;ID
2288;1256;01/12/2018;ID
2450;3881;05/10/2020;MY
2672;4313;20/04/2018;PH
2838;2641;06/09/2019;SG
2071;2635;26/07/2018;SG
2248;2133;18/03/2020;SG
2036;1500;06/01/2019;ID
2909;4368;01/11/2019;PH
2879;2389;20/01/2021;SG
2871;1732;19/01/2020;ID
2423;3011;28/11/2018;MY
2696;4444;26/02/2021;PH
2083;2334;10/06/2021;SG
2044;1551;12/12/2020;ID
2977;1379;26/05/2020;ID
2266;2457;31/08/2019;SG
2657;1703;23/01/2018;ID
2825;1551;04/07/2020;ID
2183;2731;28/07/2018;SG
2130;1771;07/02/2020;ID
2350;4128;08/08/2018;PH
2508;2350;14/04/2020;SG
2456;3647;11/10/2020;MY
2670;2227;14/07/2021;SG
2128;4822;05/05/2018;SZ
2332;1991;21/01/2019;ID
2264;1110;03/10/2018;ID
2500;4892;10/01/2018;SZ
2939;2732;09/10/2019;SG
2921;1822;20/03/2018;ID
2779;3544;20/04/2020;MY
2340;4360;14/07/2020;PH
2540;1473;22/05/2018;ID
2915;3789;25/04/2019;MY
2759;1686;12/06/2019;ID
2527;3354;14/08/2020;MY
2530;3669;05/04/2019;MY
2556;2537;04/10/2018;SG
2524;2834;13/04/2019;SG
2971;2017;10/01/2018;SG
2749;4162;09/02/2019;PH
2039;2772;09/10/2020;SG
2464;3930;08/06/2021;MY
2709;4032;21/11/2021;PH
2988;2457;19/02/2018;SG
2431;3705;10/03/2019;MY
2674;2298;09/10/2020;SG
2966;1982;28/09/2020;ID
2577;2659;25/08/2019;SG
2787;4077;03/03/2021;PH
2533;2187;16/03/2020;SG
2902;4871;11/05/2018;SZ
2712;2055;15/06/2021;SG
2597;4575;14/07/2020;SZ
2613;1818;26/04/2021;ID
2645;4954;05/08/2021;SZ
2431;4803;05/07/2018;SZ
2386;2717;31/08/2019;SG
2925;1302;15/12/2018;ID
2546;1017;06/07/2020;ID
2235;1235;03/03/2019;ID
2165;2207;01/05/2021;SG
2253;4998;03/10/2019;SZ
2523;2152;05/11/2021;SG
2416;4864;07/01/2020;SZ
2422;4740;17/05/2020;SZ
2072;4485;29/05/2018;PH
2855;2530;25/11/2018;SG
2716;1232;12/09/2020;ID
2940;2343;16/05/2020;SG
2649;2981;06/05/2021;SG
2859;2303;16/10/2018;SG
2913;1995;21/12/2021;ID
2364;2503;31/03/2018;SG
2169;2696;16/07/2021;SG
2953;2611;04/03/2021;SG
2930;4018;05/02/2018;PH
2049;1231;12/08/2019;ID
2090;3675;25/08/2021;MY
2362;2371;08/09/2018;SG
2933;2443;23/02/2019;SG
2449;2829;25/02/2020;SG
2766;4918;14/12/2019;SZ
2319;3203;11/09/2018;MY
2993;4659;29/05/2020;SZ
2994;1710;05/01/2020;ID
2279;4137;26/02/2018;PH
2293;3926;04/04/2019;MY
2456;3597;30/07/2021;MY
2559;3652;11/12/2020;MY
2454;4698;09/01/2020;SZ
2826;3836;05/11/2019;MY
2153;4114;13/06/2021;PH
