shopid;total_clicks;impressions;Item_views
2414;99;228;136
2359;13;192;181
2934;30;260;197
2639;38;198;191
2603;52;196;167
2299;34;202;173
2261;99;288;131
2105;86;300;138
2662;5;183;183
2660;34;277;154
2416;59;197;105
2807;46;201;110
2593;36;287;192
2633;77;264;128
2698;33;223;164
2617;32;235;189
2665;67;251;182
2672;7;170;185
2102;47;255;190
2704;6;215;112
2111;18;254;130
2278;31;222;152
2841;27;285;124
2287;85;291;112
2034;34;239;185
2873;51;198;117
2925;40;198;112
2480;95;228;101
2485;71;223;113
2372;12;213;145
2188;74;223;117
2303;32;268;132
2446;17;276;124
2170;65;173;139
2688;4;186;185
2791;91;292;186
2770;21;230;178
2133;5;154;139
2156;34;184;176
2051;41;248;180
2436;29;270;116
2191;76;216;138
2560;62;197;133
2132;16;223;150
2916;39;271;195
2121;8;207;161
2622;78;244;190
2948;93;153;137
2935;60;227;116
2523;4;225;170
2395;8;228;181
2738;79;235;186
2957;96;244;127
2591;13;154;191
2937;95;234;163
2516;86;298;144
2075;27;253;197
2436;68;243;189
2064;49;162;144
2836;54;162;158
2561;98;259;195
2316;39;259;177
2720;38;261;112
2362;78;288;172
2055;71;197;105
2696;30;206;146
2438;57;179;105
2182;89;228;122
2306;89;163;114
2130;65;172;129
2650;17;291;168
2567;73;290;189
2729;43;179;110
2741;73;274;188
2076;3;292;167
2804;20;234;160
2844;51;198;108
2834;86;242;172
2183;36;188;185
2381;76;259;160
2993;92;270;188
2036;56;172;181
2206;56;234;101
2884;27;194;104
2769;28;267;102
2839;14;246;189
2515;16;299;134
2726;32;166;138
2451;36;285;172
2488;83;229;186
2581;100;205;132
2591;33;238;198
2196;93;165;110
2560;98;248;127
2930;8;183;115
2767;33;164;113
2401;16;201;115
2745;34;248;157
2866;94;232;146
2984;86;224;198
2448;5;195;131
2804;42;276;137
2428;39;192;192
2172;54;283;102
2281;45;205;108
2567;36;223;134
2272;7;236;161
2943;59;205;191
2307;48;157;134
2611;1;244;118
2121;90;176;156
2471;38;284;190
2962;75;299;105
2173;97;299;109
2037;24;289;194
2001;76;286;112
2064;2;153;189
2353;25;278;128
2363;94;287;157
2355;18;246;106
2591;91;274;143
2345;91;247;137
2460;56;219;188
2908;6;176;114
2744;91;247;118
2403;43;196;136
2418;48;291;107
2732;25;165;141
2168;4;293;124
2304;23;249;155
2884;66;294;175
2298;67;279;110
2796;23;212;102
2626;89;200;133
2306;59;254;189
2174;94;229;128
2357;5;155;101
2440;40;151;152
2944;2;275;156
2902;2;300;107
2948;46;191;132
2796;99;221;138
2284;25;167;112
2811;10;221;174
2785;74;256;174
2862;20;261;112
2286;9;215;177
2109;1;165;144
2387;78;191;181
2592;60;299;188
2282;68;187;179
2287;44;271;103
2065;65;153;197
2963;36;225;150
2968;7;275;149
2149;87;199;115
2088;1;230;156
2298;73;282;173
2979;58;237;128
2160;66;191;132
2327;97;165;175
2092;6;198;170
2794;68;274;101
2365;39;181;179
2787;60;155;149
2784;83;256;179
2221;71;162;161
2818;61;199;134
2533;25;176;107
2463;50;194;118
2147;23;292;143
2519;50;274;106
2392;100;164;130
2672;50;160;101
2729;14;279;137
2537;7;166;199
2201;70;274;175
2676;39;163;118
2212;21;272;120
2912;82;248;177
2000;31;195;123
2777;27;290;120
2856;41;261;185
2657;94;221;154
2500;29;153;184
2347;31;189;179
2833;12;158;199
2302;30;271;192
2842;61;287;116
2856;7;177;187
2330;85;177;165
2239;13;292;111
2344;78;289;141
2247;94;235;149
2666;8;223;167
2650;7;199;154
2748;15;255;143
2189;42;181;100
2072;31;212;129
2189;7;261;165
2646;89;170;151
2861;66;230;163
2590;25;275;130
2581;61;253;186
2322;12;266;193
2309;97;166;191
2450;62;287;185
2742;83;247;161
2132;57;229;160
2539;27;198;198
2163;88;194;129
2920;9;182;165
2842;86;238;178
2285;16;238;112
2726;86;174;169
2635;18;258;119
2317;68;167;121
2682;35;252;106
2673;15;259;149
2221;67;248;109
2925;64;176;106
2183;97;152;180
2618;60;268;172
2139;31;262;137
2390;60;246;179
2426;45;162;156
2840;86;273;163
2424;12;212;102
2572;80;296;167
2341;16;261;123
2210;81;235;162
2476;11;215;192
2490;31;208;129
2431;6;155;143
2789;29;293;103
2359;10;292;187
2999;18;288;195
2524;61;230;185
2227;70;169;167
2428;33;289;146
2705;74;274;149
2142;51;299;160
2069;58;291;153
2274;90;238;117
2511;7;197;193
2469;17;292;118
2834;38;284;170
2844;35;294;128
2264;69;151;188
2462;33;235;160
2884;55;150;182
2886;48;204;127
2687;19;272;155
2344;94;286;142
2659;33;236;126
2510;40;293;133
2037;50;268;102
2496;9;296;103
2072;92;247;194
2668;95;270;186
2015;64;171;185
2851;36;180;111
2980;5;291;200
2388;27;243;189
2196;51;234;185
2332;68;220;105
2124;33;178;171
2608;84;222;135
2634;46;256;161
2953;13;188;175
2340;29;168;140
2549;92;265;145
2180;97;240;125
2693;26;274;193
2276;33;219;148
2820;57;222;102
2677;90;234;155
2413;40;210;119
2157;67;200;163
2788;64;166;172
2972;15;166;160
2576;71;257;163
2249;84;263;171
2095;12;206;121
2340;70;167;136
2224;80;241;113
2542;60;267;124
2583;3;184;196
2602;71;252;173
2510;33;277;167
2012;8;191;119
2213;33;168;155
2881;46;162;163
2892;29;198;195
2559;14;251;182
2737;3;179;192
2136;64;178;145
2859;97;280;170
2051;56;156;130
2514;37;159;130
2160;99;296;186
2787;75;248;117
2938;54;238;134
2715;48;150;151
2456;69;220;155
2447;65;172;120
2434;24;224;103
2937;74;265;169
2335;50;151;199
2903;55;233;187
2089;61;224;181
2706;55;219;175
2482;71;244;144
2902;57;150;165
2935;50;263;167
2800;71;207;148
2307;78;265;130
2061;69;285;198
2058;40;161;191
2819;28;225;131
2330;65;254;173
2473;62;210;166
2162;12;271;197
2420;54;211;168
2675;33;261;126
2457;85;189;176
2082;77;183;107
2829;24;245;118
2621;6;231;184
2432;71;183;160
2227;32;177;143
2120;89;224;135
2382;72;166;162
2268;68;186;187
2763;63;277;101
2064;70;265;195
2347;84;282;196
2751;9;251;116
2547;30;156;162
2261;22;177;198
2338;60;272;179
2750;32;241;149
2326;18;154;126
2237;19;192;175
2003;61;151;165
2470;37;255;117
2718;6;205;152
2171;40;273;109
2922;56;153;150
2572;100;177;159
2181;7;265;138
2270;52;164;190
2457;30;254;186
2260;65;192;138
2626;22;203;189
2225;80;205;117
2318;66;220;172
3000;38;240;117
2794;1;253;144
2026;68;242;197
2101;5;232;167
2504;99;282;110
2076;36;300;178
2458;58;214;126
2547;10;178;135
2587;1;162;134
2511;43;247;148
2269;13;289;152
2785;15;292;150
2339;77;277;162
2476;31;275;170
2123;2;271;177
2567;27;250;101
2609;4;175;149
2146;22;231;132
2087;74;275;165
2190;9;213;159
2004;59;189;122
2672;9;245;120
2772;95;249;130
2620;75;233;123
2747;49;184;183
2060;32;167;134
2701;81;153;190
2267;51;296;147
2916;73;272;104
2499;50;191;197
2725;37;225;136
2345;94;161;186
2363;91;266;146
2404;73;284;187
2512;81;294;182
2787;52;215;157
2108;30;245;192
2832;90;251;185
2369;41;211;147
2255;98;163;181
2956;52;260;175
2860;15;196;120
2217;54;195;144
2176;17;166;115
2218;44;170;152
2662;45;252;167
2523;43;252;175
2683;23;231;181
2801;26;255;155
2267;88;185;180
2873;8;224;189
2702;70;174;142
2105;55;238;137
2510;69;266;173
2666;71;226;119
2519;67;183;136
2004;77;162;151
2570;19;152;130
2169;75;264;186
2488;16;274;154
2832;93;265;137
2304;24;258;200
2472;7;295;192
2960;53;184;118
2943;60;217;157
2213;98;205;120
2134;94;243;188
2785;37;260;134
2317;27;265;141
2193;32;169;196
2830;24;274;110
2676;70;154;148
2796;72;194;196
2472;45;236;179
2770;85;200;141
2317;24;294;146
2893;68;275;190
2863;51;201;188
2069;13;250;112
2708;78;251;189
2044;43;215;159
2081;52;198;116
2580;31;178;103
2159;29;164;164
2001;18;233;139
2651;72;222;172
2063;76;241;105
2317;85;255;134
2477;41;253;158
2996;54;221;191
2616;66;298;157
2991;50;237;157
2177;36;160;174
2928;38;171;195
2638;40;191;120
2560;68;228;111
2468;18;168;106
2203;48;267;164
2600;10;253;165
2399;3;150;173
2703;17;216;164
2997;21;272;156
2819;34;264;146
2014;95;192;200
2749;4;201;189
2949;67;156;161
2228;45;195;172
2723;65;251;198
2266;27;187;174
2958;49;291;140
2611;61;161;126
2409;70;255;197
2785;52;237;117
2787;95;208;155
2175;15;183;128
2420;49;265;144
2617;54;298;161
2804;77;286;182
2436;91;233;194
2252;15;285;110
2804;16;200;115
2431;77;218;118
2925;36;289;188
2924;23;298;196
2202;59;150;142
2705;31;176;164
2889;84;226;168
2117;92;267;177
2225;76;278;137
2199;94;206;121
2286;27;190;145
2160;37;211;142
2267;5;294;112
2201;1;199;177
2601;52;163;119
2796;43;291;132
2445;69;239;135
2247;63;173;180
2903;43;253;122
2942;15;300;157
2939;74;251;136
2579;10;173;189
2943;85;193;115
2524;88;294;135
2215;26;187;143
2095;30;162;124
2788;49;222;193
2851;41;204;104
2505;67;226;169
2587;62;279;193
2333;100;254;170
2392;19;189;155
2086;51;276;139
2479;6;217;134
2536;89;184;181
2185;34;158;175
2858;58;153;156
2651;97;242;120
2670;66;211;112
2724;83;167;145
2336;63;225;112
2406;5;181;127
2105;20;160;122
2610;8;299;175
2564;24;257;103
2771;14;267;103
2630;52;164;184
2222;52;193;155
2449;46;286;103
2605;33;288;167
2292;90;155;182
2940;67;227;106
2272;26;225;101
2004;79;237;103
2705;63;225;184
2139;82;245;191
2205;64;186;123
2730;6;223;138
2226;66;296;158
2201;93;276;164
2958;5;205;155
2925;95;157;159
2802;29;202;164
2003;28;204;155
2639;72;205;143
2265;31;281;155
2121;76;279;149
2668;66;212;190
2076;78;220;112
2669;23;296;179
2409;32;276;148
2850;28;214;149
2776;72;286;193
2799;88;194;100
2351;97;278;171
2712;31;250;171
2566;3;214;182
2615;13;237;199
2760;44;171;185
2141;91;277;109
2529;7;243;100
2142;3;171;133
2335;10;205;122
2940;71;263;160
2203;88;280;191
2852;47;232;188
2374;11;263;175
2019;25;273;137
2965;9;176;200
2207;5;175;199
2950;99;233;108
2938;87;154;197
2979;41;252;154
2043;47;238;135
2694;15;156;148
2422;59;244;192
2018;35;156;181
2722;60;150;195
2664;65;225;141
2303;72;198;197
2019;87;229;121
2661;21;216;167
2713;1;168;106
2848;63;299;200
2303;62;292;165
2219;24;154;141
2169;67;219;145
2838;79;204;150
2483;3;192;125
2522;36;175;184
2447;100;265;126
2170;89;205;191
2414;92;153;127
2620;10;272;105
2307;24;220;197
2565;62;285;137
2564;41;276;105
2436;46;281;198
2886;56;170;135
2578;68;261;127
2543;95;272;159
2361;47;172;124
2386;46;174;151
2426;32;155;118
2380;4;194;165
2744;65;190;127
2301;15;190;167
2477;21;253;161
2866;73;270;110
2377;73;223;147
2760;65;282;104
2607;60;176;145
2559;42;170;164
2278;65;263;131
2971;18;259;118
2578;30;214;173
2632;64;297;149
2059;27;265;192
2658;35;241;133
2653;60;253;193
2297;92;157;181
2230;30;180;126
2287;29;239;130
2917;51;202;104
2613;70;235;115
2121;54;275;150
2479;96;237;191
2188;27;199;145
2926;59;290;157
2536;52;259;181
2591;78;240;127
2246;19;298;153
2757;98;274;149
2030;3;244;168
2616;83;281;133
2793;65;154;139
2078;98;151;144
2425;95;291;172
2090;53;264;164
2308;20;294;110
2779;40;228;126
2029;27;275;116
2601;50;232;199
2988;57;168;143
2467;90;171;148
2544;56;255;173
2390;83;233;154
2713;67;247;164
2424;48;218;198
2606;31;245;180
2298;3;189;174
2114;64;250;109
2719;2;162;106
2698;14;154;117
2239;96;262;115
2976;49;265;156
2296;92;286;136
2183;10;162;149
2747;78;210;150
2574;61;253;164
2907;58;229;133
2232;91;182;115
2247;18;192;174
2729;36;197;137
2042;52;204;149
2027;18;300;103
2717;87;261;160
2659;70;248;197
2934;84;189;198
2093;86;155;191
2100;16;288;142
2480;91;241;181
2246;10;292;186
2391;54;280;190
2719;97;207;129
2416;83;210;133
2704;27;265;125
2905;15;254;109
2310;16;177;110
2756;27;250;169
2434;88;271;132
2391;34;299;129
2474;83;256;171
2972;33;168;153
2270;9;166;153
2098;17;265;144
2050;14;227;158
2787;85;262;127
2240;75;278;171
2321;34;191;123
2043;4;215;148
2056;71;155;173
2397;81;198;183
2360;13;235;125
2232;43;182;193
2519;93;226;191
2675;63;199;145
2538;99;201;177
2191;27;263;193
2305;46;209;176
2675;85;211;134
2952;82;175;177
2459;37;165;163
2194;100;154;197
2681;24;257;166
2568;84;203;145
2739;90;295;187
2936;79;289;145
2774;76;297;180
2244;63;296;121
2294;90;159;103
2238;76;152;160
2641;76;288;196
2971;1;225;112
2950;79;164;171
2343;32;274;106
2122;61;240;149
2934;14;216;144
2313;23;192;146
2136;60;155;170
2907;70;296;150
2942;10;252;177
2038;42;221;172
2569;86;289;153
2763;80;275;127
2771;41;199;149
2298;73;190;114
2749;81;241;169
2688;26;176;115
2452;22;214;128
2128;50;255;126
2623;43;251;146
2875;44;220;137
2945;94;264;103
2354;18;208;166
2093;16;292;145
2303;52;256;114
2900;25;193;102
2680;37;288;114
2954;81;172;177
2571;17;155;157
2789;59;233;187
2863;90;161;154
2248;37;176;180
2087;85;164;132
2697;45;190;138
2491;12;258;145
2282;94;189;194
2494;10;163;180
2584;33;255;115
2601;52;275;188
2216;10;172;114
2296;46;159;185
2580;65;296;151
2006;66;179;147
2897;39;254;172
2579;49;179;120
2820;46;213;124
2446;86;245;144
2589;99;183;194
2220;93;199;180
2742;49;182;165
2322;63;223;127
2909;56;209;194
2760;75;300;106
2401;9;256;100
2649;29;170;127
2847;54;180;165
2275;54;218;185
2009;82;261;181
2161;63;210;196
2094;37;233;192
2729;67;169;190
2080;9;237;113
2472;96;169;148
2323;31;296;168
2093;54;234;104
2512;1;208;163
2032;32;240;126
2924;13;287;186
2386;17;205;137
2961;85;176;105
2792;98;278;144
2879;79;154;200
2688;41;252;162
2626;55;210;198
2257;87;224;197
2635;82;262;196
2122;96;161;109
2853;22;178;181
2185;71;216;159
2659;59;235;162
2303;71;198;198
2500;97;159;101
2101;92;295;146
2688;26;295;197
2610;77;172;197
2168;55;297;163
2905;9;256;158
2489;76;175;103
2719;90;174;123
2906;40;297;179
2518;36;251;172
2940;35;196;113
2510;30;155;103
2719;51;180;148
2462;64;187;193
2462;98;164;166
2133;63;260;158
2501;59;244;115
2162;77;269;185
2703;79;256;169
2066;21;284;169
2946;65;247;185
2089;16;226;133
2842;94;179;138
2596;52;219;108
2573;19;297;169
2026;60;175;153
2843;28;190;161
2600;1;258;157
2953;4;172;141
2636;82;196;175
2321;88;157;145
2957;50;229;119
2476;13;261;178
2367;33;250;112
2002;74;245;125
2660;35;292;116
2449;89;216;186
2797;27;192;115
2030;88;204;172
2614;25;264;105
2051;78;224;195
2842;90;159;105
2182;38;186;152
2420;85;176;133
2817;32;215;191
2719;64;296;104
2976;60;217;193
2945;37;211;175
2427;69;232;174
2040;22;274;113
2631;65;229;178
2400;79;231;144
2542;54;197;185
2210;5;193;191
2870;88;267;171
2818;77;247;191
2148;62;271;163
2965;73;266;137
2300;96;198;130
2478;71;195;109
2437;53;202;152
2444;87;251;140
2755;27;160;193
2759;69;234;120
2691;93;202;177
2766;46;151;166
2112;51;210;142
2667;4;238;139
2321;64;162;102
2931;81;204;195
2419;65;293;171
2884;13;244;153
2585;90;157;199
2205;56;186;123
2626;27;238;194
2266;8;247;118
2354;98;265;163
2430;100;173;115
2784;97;255;114
2517;3;163;197
2815;46;254;172
2584;62;283;195
2764;10;184;154
2529;98;185;120
2821;65;224;145
2162;16;224;161
2001;13;241;169
2553;31;201;142
2334;75;262;153
2992;44;233;115
2515;54;150;181
2264;13;183;185
2976;87;235;184
2869;46;239;149
2683;41;249;115
2452;90;236;160
2698;79;298;176
2720;19;184;136
2009;99;238;193
2840;12;217;199
2157;65;285;166
2340;44;280;169
2868;70;282;191
2840;25;211;195
2129;100;288;183
2268;28;151;170
2695;87;177;149
2668;80;244;139
2669;72;256;134
2883;26;206;186
2033;41;185;125
2732;88;198;102
2755;1;272;145
2588;32;299;161
2068;25;254;167
2760;36;208;119
2531;56;197;145
2914;13;271;145
2579;3;299;101
2738;100;224;128
2199;97;248;168
2759;22;200;187
2315;17;165;168
2882;39;156;168
2554;18;166;116
2083;58;184;104
2000;38;221;152
2697;68;276;102
2281;62;255;188
2496;85;179;162
2729;23;244;145
2801;29;152;160
2614;79;232;131
2759;46;248;168
2554;28;223;104
2315;16;275;163
2403;1;270;134
2741;55;186;195
2770;25;297;146
2926;19;282;157
2711;29;168;104
2355;97;243;174
2525;78;287;193
2320;23;160;157
2784;18;292;183
2438;15;254;170
2340;62;208;159
2547;60;259;139
2826;51;174;199
2996;29;187;102
2619;93;176;173
2598;82;162;168
2873;43;151;115
2272;25;178;176
2808;22;292;135
2811;69;197;118
2436;18;284;140
2627;86;243;151
2050;64;187;111
2697;85;223;120
2958;69;240;123
2408;51;236;131
2812;12;185;123
2860;49;183;193
2372;29;242;138
2582;5;182;162
2477;57;230;158
2350;95;154;164
2938;41;270;127
2811;21;244;182
2553;39;172;172
2062;45;298;103
2421;97;160;185
2895;95;150;171
2968;55;182;144
2864;93;168;147
2604;100;180;178
2151;22;263;155
2647;10;252;121
2064;1;227;104
2247;8;199;185
2873;31;179;132
2160;59;258;152
2589;19;288;104
2758;87;288;129
2065;35;165;186
2831;46;171;171
2504;38;151;152
2137;15;199;140
2538;68;171;168
2121;37;215;104
2607;5;217;123
2385;5;192;109
2648;24;265;189
2081;78;211;195
2523;6;246;163
2459;97;288;147
2103;95;222;177
2338;72;291;140
2292;26;167;186
2176;75;155;133
2772;59;254;185
2010;35;296;141
2579;73;216;158
2514;4;232;142
2788;46;211;170
2961;63;206;137
2786;39;163;165
2802;96;194;169
2563;46;221;119
2900;71;176;172
2680;34;288;197
2956;52;216;178
2990;30;244;112
2052;48;245;196
2943;61;249;171
2416;89;225;134
2320;58;197;123
2206;48;207;198
2943;53;151;126
2743;96;187;152
2578;37;206;138
2511;88;162;195
2093;7;271;167
2787;10;262;152
2258;2;183;118
2169;8;186;160
2350;68;293;195
2137;14;205;198
2472;47;153;190
2315;94;271;159
2643;96;241;149
2658;23;254;118
2584;66;209;190
2565;51;161;176
2043;82;177;164
2278;61;174;164
2684;68;229;187
2681;42;250;165
2216;81;282;132
2930;63;268;159
2011;96;295;156
2306;71;238;158
2508;55;150;126
2398;46;199;130
2313;38;238;193
2262;83;298;195
2427;61;297;165
2098;72;286;175
2186;20;292;155
2485;1;152;165
2927;20;258;163
2019;100;154;109
2140;30;157;104
2063;59;234;160
2467;92;225;109
2353;57;282;138
2109;44;217;193
2306;11;151;194
2623;38;150;183
2030;95;234;191
2566;11;277;149
2435;56;254;160
2610;37;212;155
2321;62;176;119
2272;53;242;118
2443;32;200;121
2939;59;171;133
2198;92;242;197
2778;51;181;156
2558;83;237;168
2797;62;161;103
2572;63;183;177
2992;19;235;162
2190;90;295;165
2813;90;268;118
2276;7;217;126
2285;55;224;149
2698;41;207;127
2594;56;248;158
2435;16;230;103
2514;10;160;107
2334;46;253;180
2938;33;277;153
2701;29;276;124
2707;69;188;118
2865;43;190;111
2136;65;262;152
2762;94;214;103
2571;75;246;192
2132;18;184;192
2529;58;180;178
2014;27;250;126
2185;92;177;198
2946;59;161;178
2857;41;251;104
2119;83;257;175
2679;13;276;145
2233;4;203;145
2572;16;189;135
2211;92;241;197
2600;72;246;180
2465;65;251;113
2438;32;171;177
2178;92;244;193
2255;8;150;103
2744;82;265;110
2767;12;182;187
2629;80;200;150
2401;73;227;199
2316;95;242;104
2130;20;207;119
2908;31;256;156
2023;84;191;190
2254;72;228;145
2210;80;208;139
2790;49;246;144
